property_type,room_type,accommodates,bathrooms,bed_type,cancellation_policy,cleaning_fee,host_has_profile_pic,host_identity_verified,host_since,instant_bookable,last_review,latitude,longitude,number_of_reviews,review_scores_rating,bedrooms,beds,host_response_rate_n,host_since_na,last_review_na,review_scores_rating_na,host_response_rate_n_na,price
1,2,1,0,1,2,1,0,1,61,1,34,40.76556559411368,-73.98745302468593,16,93.0,1,0,1.0,0,0,0,1,159.00000000000014
2,2,4,1,1,1,1,0,1,46,1,25,40.68353063951957,-73.94876864521547,26,97.0,2,2,1.0,0,0,0,0,189.00000000000037
1,1,0,0,1,0,1,0,1,43,0,25,40.79776320478775,-73.93828860298935,29,98.0,0,0,1.0,0,0,0,0,46.0
1,2,1,0,1,2,1,0,1,88,1,25,40.72274307419881,-73.9793410251735,53,96.0,2,1,1.0,0,0,0,0,295.0000000000001
1,1,0,0,1,1,1,0,2,60,0,25,40.72837601885061,-73.99904972575848,0,96.0,1,0,1.0,0,1,1,0,119.99999999999997
1,2,1,0,1,1,1,0,1,94,1,38,40.76855763931983,-73.91827727469752,1,100.0,0,0,1.0,0,0,0,1,70.00000000000003
1,1,1,1,1,1,1,0,1,44,0,25,40.81403609740289,-73.95233177712687,0,96.0,0,1,1.0,0,1,1,0,64.00000000000003
2,1,1,0,1,0,1,0,2,40,1,25,40.83668743302634,-73.94273670156001,4,90.0,0,0,1.0,0,0,0,0,110.00000000000004
1,2,0,0,1,0,0,0,1,50,1,25,40.70825147356772,-74.00595943620726,0,96.0,1,0,1.0,0,1,1,0,100.00000000000004
1,2,1,0,1,2,1,0,1,93,1,30,40.77287560567272,-73.92419183522881,7,89.0,0,0,1.0,0,0,0,1,79.99999999999997
1,1,1,2,1,2,1,0,1,93,0,25,40.79900084965997,-73.96504363075606,130,84.0,0,0,1.0,0,0,0,0,95.0
2,2,1,0,1,2,1,0,1,37,1,34,40.751752963841774,-73.97217753397321,8,100.0,1,0,1.0,0,0,0,0,268.9999999999995
1,1,1,0,1,2,1,0,2,63,1,27,40.69489917802432,-73.91233277136038,1,100.0,0,1,1.0,0,0,0,0,57.999999999999986
1,2,1,0,1,1,0,0,2,41,1,25,40.86739073012193,-73.91739739361205,0,96.0,0,0,1.0,0,1,1,1,100.00000000000004
1,1,2,0,1,2,0,0,1,35,1,24,40.77408719167276,-73.9803143321225,21,98.0,0,1,1.0,0,0,0,0,119.99999999999997
1,2,1,1,1,2,0,0,1,95,1,53,40.72952755212265,-74.00461711080986,11,91.0,0,0,1.0,0,0,0,1,144.99999999999997
1,1,0,0,1,0,1,0,1,52,1,25,40.77512531849444,-73.96472293907371,3,100.0,0,0,1.0,0,0,0,0,190.0
1,2,1,0,1,1,0,0,1,79,1,25,40.68541423461095,-73.96187965324941,0,96.0,0,0,1.0,0,1,1,0,94.0
1,2,4,0,1,2,1,0,2,32,1,25,40.75045997014144,-73.99854138047381,21,94.0,2,3,1.0,0,0,0,0,239.99999999999977
2,2,4,0,1,2,1,0,1,91,0,28,40.70827289776521,-73.92263995786941,22,96.0,0,3,0.89,0,0,0,0,97.0
1,2,3,0,1,1,1,0,2,31,0,25,40.8535995174601,-73.8676215239534,0,96.0,0,1,1.0,0,1,1,0,79.99999999999997
1,1,1,0,1,1,1,0,1,100,1,25,40.77935971439077,-73.97786970353026,56,99.0,0,0,1.0,0,0,0,0,175.00000000000006
1,1,1,0,1,1,1,0,1,64,1,25,40.70957298784499,-73.95148386772178,4,100.0,0,0,0.33,0,0,0,0,74.99999999999997
2,2,2,2,1,1,1,0,2,67,1,25,40.69328604975657,-73.97108189612966,2,100.0,2,2,1.0,0,0,0,0,199.99999999999991
1,1,1,2,1,0,1,0,1,101,1,28,40.70496235185318,-73.94398402984656,41,88.0,0,0,1.0,0,0,0,1,61.00000000000001
1,2,2,0,1,2,1,0,1,31,1,25,40.67574461700519,-73.85601279556734,23,100.0,0,1,1.0,0,0,0,0,81.00000000000003
1,2,2,0,1,2,1,0,1,63,0,25,40.66915584495233,-73.95079618138574,32,96.0,1,0,1.0,0,0,0,0,129.99999999999997
1,1,0,0,1,1,0,0,2,39,0,25,40.71048994708021,-73.94410265246091,0,96.0,1,0,1.0,0,1,1,1,45.000000000000014
1,1,1,0,1,2,0,0,1,58,1,26,40.82208137088264,-73.94612468619327,4,100.0,0,0,0.9,0,0,0,0,42.99999999999996
1,2,1,0,1,1,1,0,1,53,1,40,40.69048161569875,-73.94763109380362,5,100.0,0,0,1.0,0,0,0,1,119.99999999999997
1,2,4,0,1,0,1,0,2,47,0,25,40.67753188790219,-73.9168819388202,0,96.0,2,2,1.0,0,1,1,0,119.99999999999997
1,2,3,0,1,0,0,0,2,70,0,25,40.74257106317407,-73.98207027376533,122,89.0,1,3,1.0,0,0,0,0,224.9999999999998
1,1,0,1,1,0,0,0,2,25,1,25,40.7552114235917,-73.9645557031413,0,96.0,0,0,1.0,0,1,1,0,70.00000000000003
1,2,3,0,1,2,1,0,1,69,1,25,40.815735853380815,-73.95261229684253,0,96.0,2,1,0.87,0,1,1,0,129.99999999999997
1,2,1,0,1,2,1,0,1,69,1,32,40.73555756268081,-74.0012992961381,15,97.0,0,0,1.0,0,0,0,1,206.00000000000003
1,1,1,0,1,1,0,0,2,28,0,25,40.63690932549217,-73.95327077797438,0,96.0,2,1,1.0,0,1,1,0,45.000000000000014
0,1,0,0,1,2,1,0,2,115,1,25,40.73089376684318,-74.00301973694386,140,91.0,0,0,1.0,0,0,0,0,128.99999999999997
1,1,0,0,1,2,1,0,1,77,1,26,40.73803552512243,-74.00416060741509,10,92.0,2,1,1.0,0,0,0,0,88.99999999999999
1,1,1,0,0,2,1,0,1,69,1,25,40.64099599761824,-74.01635488974847,36,99.0,0,0,1.0,0,0,0,0,42.99999999999996
1,2,2,0,1,1,1,0,2,99,1,25,40.747508280513394,-73.97676333024297,0,96.0,0,0,1.0,0,1,1,1,190.0
1,1,0,0,1,1,0,0,2,64,1,27,40.67989069248095,-73.94297778529203,3,100.0,0,0,0.4,0,0,0,0,74.99999999999997
1,2,2,0,1,1,0,0,1,45,1,25,40.72392562777061,-73.95347398650966,0,96.0,0,0,1.0,0,1,1,1,184.0000000000002
1,1,1,0,1,1,0,0,2,41,0,40,40.75929771267568,-73.99224118258645,2,80.0,0,0,1.0,0,0,0,1,100.00000000000004
1,2,1,0,1,0,1,0,1,49,1,26,40.736183516406776,-74.00042355002803,13,100.0,1,0,1.0,0,0,0,0,195.0
1,2,3,0,1,2,1,0,1,78,1,25,40.66832335633053,-73.98754247331614,96,99.0,0,2,1.0,0,0,0,0,169.0
1,2,1,0,1,2,0,0,2,52,0,25,40.75635524650615,-73.9669728350544,0,96.0,0,1,1.0,0,1,1,0,199.99999999999991
1,2,2,0,1,2,1,0,1,51,1,25,40.69014051054289,-73.97576486562791,3,87.0,0,0,0.9,0,0,0,0,150.00000000000009
1,1,1,0,1,2,1,0,1,69,0,25,40.696883460765584,-73.93395721751185,42,97.0,0,0,1.0,0,0,0,0,69.00000000000001
1,1,1,0,1,0,1,0,2,65,0,26,40.801880010539264,-73.96702219749501,21,95.0,0,0,1.0,0,0,0,0,79.99999999999997
1,1,0,0,1,0,1,0,2,34,0,25,40.81070397548592,-73.95841988277165,0,96.0,3,0,1.0,0,1,1,1,59.999999999999986
1,2,1,0,1,2,1,0,1,62,1,43,40.72497718864104,-73.99442393434937,4,100.0,0,0,1.0,0,0,0,0,164.9999999999998
1,2,2,1,1,0,1,0,1,82,1,28,40.69771951494203,-73.93035774160128,6,97.0,2,1,1.0,0,0,0,1,88.99999999999999
1,1,0,0,1,1,0,0,2,27,0,25,40.6898017556161,-73.97024300547676,0,96.0,0,0,1.0,0,1,1,1,150.00000000000009
1,2,1,0,1,0,1,0,2,48,1,33,40.77259022659923,-73.94806668148668,3,93.0,2,1,1.0,0,0,0,1,119.99999999999997
1,1,0,1,1,1,1,0,1,58,1,25,40.72665410598124,-73.95566183622608,13,93.0,3,2,1.0,0,0,0,0,70.00000000000003
1,1,1,0,1,2,1,1,2,35,1,25,40.62354699750346,-74.03183337499351,0,96.0,0,0,1.0,0,1,1,1,42.99999999999996
1,2,2,0,1,0,1,0,1,53,0,25,40.73610541800532,-73.98496344868157,4,93.0,0,1,1.0,0,0,0,0,198.99999999999997
1,1,1,0,1,2,1,0,1,64,1,27,40.7137981893915,-73.96042615023543,2,100.0,0,0,1.0,0,0,0,0,98.00000000000004
1,1,1,2,1,0,1,0,1,64,1,25,40.668013143569816,-73.98142377092508,0,96.0,0,0,1.0,0,1,1,1,85.00000000000001
1,1,0,0,1,0,1,0,2,59,0,28,40.70054891743352,-73.93884034980344,1,80.0,0,0,1.0,0,0,0,0,70.00000000000003
1,1,1,0,1,1,0,0,1,86,1,25,40.784288688709545,-73.97814595712781,140,94.0,0,0,1.0,0,0,0,0,130.99999999999994
1,1,1,2,1,0,0,0,1,59,1,48,40.68175033808152,-73.95416847647867,1,100.0,0,0,1.0,0,0,0,1,85.00000000000001
1,1,3,0,1,0,1,0,1,53,0,25,40.85131886754881,-73.94089221952699,1,100.0,2,1,1.0,0,0,0,0,70.00000000000003
1,1,0,0,1,2,1,0,1,97,0,25,40.65423911800162,-73.9600805747408,21,87.0,0,0,1.0,0,0,0,0,59.000000000000014
1,1,1,0,1,2,1,0,1,76,1,25,40.680103673220415,-73.96335042401245,2,100.0,0,0,0.7,0,0,0,0,46.0
1,1,1,0,1,2,1,0,2,32,1,25,40.80191064320603,-73.95386670276928,4,90.0,0,0,1.0,0,0,0,0,89.99999999999967
1,1,1,0,1,1,0,0,2,37,1,37,40.69328114918445,-73.95447075667019,3,87.0,0,0,0.0,0,0,0,0,64.99999999999999
1,2,2,0,1,1,0,0,2,87,1,25,40.701236760910646,-73.90941259855155,0,96.0,2,0,1.0,0,1,1,1,70.00000000000003
1,1,1,1,1,1,0,0,1,52,1,25,40.72954514729504,-73.980581694449,0,96.0,0,0,1.0,0,1,1,1,76.99999999999996
1,0,0,0,1,2,1,0,1,52,0,25,40.74371829984925,-73.99947574248317,80,97.0,0,0,1.0,0,0,0,0,78.0
1,1,0,0,1,1,0,0,1,80,1,25,40.773169260187366,-73.9889481203267,0,96.0,0,0,1.0,0,1,1,1,67.00000000000004
1,2,3,0,1,0,1,0,2,53,0,25,40.77556322314893,-73.95126880256112,0,96.0,0,1,1.0,0,1,1,1,98.00000000000004
1,2,4,2,1,2,1,0,1,89,1,25,40.779193714048034,-73.94732974989675,4,100.0,2,2,1.0,0,0,0,0,198.99999999999997
1,2,4,0,1,1,0,0,1,91,1,40,40.72694309357893,-73.95497699356521,3,87.0,2,1,1.0,0,0,0,1,160.00000000000023
1,2,2,0,1,1,1,0,1,57,1,42,40.67289624370503,-73.9600255534294,4,90.0,0,1,1.0,0,0,0,1,100.00000000000004
1,2,3,0,1,2,1,0,2,89,1,28,40.74134155399096,-73.98113220500893,28,79.0,0,1,1.0,0,0,0,0,128.99999999999997
1,1,0,0,1,2,0,0,2,56,1,25,40.81940148797592,-73.95305073795036,0,96.0,0,0,1.0,0,1,1,1,128.99999999999997
1,2,3,0,1,1,0,0,1,53,1,26,40.81379165142392,-73.94670620353983,3,70.0,0,1,1.0,0,0,0,0,119.99999999999997
1,1,1,0,1,1,1,0,1,59,1,26,40.72918080439848,-73.99888642722671,1,100.0,0,0,0.8,0,0,0,0,100.00000000000004
1,2,2,0,1,0,1,0,1,106,0,25,40.66966608722496,-73.95765082579116,0,96.0,0,1,1.0,0,1,1,0,100.00000000000004
1,2,1,0,1,0,1,0,2,47,1,34,40.773810218670825,-73.98876962775833,4,95.0,1,0,1.0,0,0,0,1,150.00000000000009
1,2,4,0,1,2,1,0,1,49,1,25,40.81170902161536,-73.9549081218888,17,91.0,2,3,1.0,0,0,0,0,100.00000000000004
1,1,1,0,1,2,0,0,1,62,1,25,40.697361215248,-73.91276191272493,8,95.0,0,0,0.96,0,0,0,0,50.00000000000004
1,1,1,0,1,0,1,0,1,48,1,45,40.67853407129554,-73.911424881663,2,80.0,0,0,1.0,0,0,0,1,54.00000000000001
1,1,0,0,1,2,1,0,2,46,0,25,40.79115373642696,-73.94743274835115,35,96.0,0,0,1.0,0,0,0,0,55.000000000000014
1,2,2,0,1,1,0,0,1,70,0,25,40.656458667274286,-73.95315004525743,0,96.0,0,1,1.0,0,1,1,0,70.00000000000003
1,1,1,0,1,2,1,0,1,114,1,26,40.79974104470382,-73.96205458222039,10,96.0,0,0,1.0,0,0,0,0,64.99999999999999
1,1,3,0,1,2,0,0,1,93,1,25,40.70792864140352,-73.91986841925427,104,91.0,0,1,1.0,0,0,0,0,64.99999999999999
1,1,1,0,1,1,0,0,2,108,1,72,40.759689107778016,-73.99396520146898,18,97.0,0,1,0.0,0,0,0,0,110.00000000000004
1,2,3,0,1,1,1,0,2,76,1,46,40.76173960934436,-73.98605452641759,1,96.0,0,1,1.0,0,0,1,1,300.0000000000002
1,2,1,0,1,1,1,0,2,52,0,25,40.800134286971314,-73.95998425045859,0,96.0,0,0,1.0,0,1,1,0,150.00000000000009
1,2,1,0,1,1,1,0,2,41,1,25,40.82909453500464,-73.92248665278396,0,96.0,1,0,1.0,0,1,1,1,95.0
1,1,0,0,1,2,1,0,1,39,0,25,40.69992737879063,-73.93606286874451,1,100.0,0,0,1.0,0,0,0,0,50.00000000000004
1,2,3,0,1,0,0,0,2,50,1,42,40.75403147363112,-73.9181410260328,9,93.0,0,1,1.0,0,0,0,1,139.99999999999994
1,2,3,0,1,1,1,0,1,71,0,25,40.66390815066626,-73.9355130163836,10,88.0,0,0,1.0,0,0,0,0,115.99999999999999
1,2,2,0,1,1,1,0,2,71,0,43,40.72615407521295,-74.00225451579055,1,40.0,0,0,1.0,0,0,0,1,100.00000000000004
1,2,1,0,1,1,0,0,2,50,0,25,40.72806951035129,-73.97718002501631,0,96.0,0,1,1.0,0,1,1,1,85.00000000000001
1,1,1,0,1,0,1,0,1,66,1,30,40.69384117532208,-73.94967049882672,4,100.0,0,0,1.0,0,0,0,1,150.00000000000009
1,1,1,0,1,2,1,0,2,82,1,26,40.8099670072873,-73.93991564745284,17,94.0,0,0,0.8,0,0,0,0,74.99999999999997
1,2,2,0,1,1,0,0,2,39,0,27,40.67545803763355,-73.97637591041025,2,90.0,1,0,1.0,0,0,0,0,103.0000000000001
1,1,1,0,1,2,1,0,1,79,0,25,40.656609196382725,-73.96144168538113,90,96.0,0,1,1.0,0,0,0,0,34.99999999999998
1,2,1,0,1,2,0,0,1,118,1,48,40.72537883333919,-73.98351301650851,11,93.0,0,1,0.0,0,0,0,0,249.9999999999999
1,2,1,0,1,1,1,0,1,82,1,46,40.80873935205263,-73.9589046128992,1,100.0,0,0,1.0,0,0,0,1,119.99999999999997
1,2,2,0,1,0,1,0,1,67,1,25,40.74933380641877,-73.97725400900603,154,92.0,1,1,1.0,0,0,0,0,167.99999999999997
1,1,1,0,1,1,1,0,1,53,1,33,40.84691278890521,-73.94040504947971,6,96.0,0,0,1.0,0,0,0,1,52.000000000000036
1,1,0,0,1,1,0,0,1,56,1,25,40.83241852592421,-73.93931169314118,0,96.0,0,0,1.0,0,1,1,1,27.999999999999996
1,2,2,0,1,0,1,0,2,42,0,27,40.76711500420488,-73.99228432069123,15,95.0,0,1,0.9,0,0,0,0,249.9999999999999
2,2,1,0,1,0,1,0,2,84,1,81,40.727135828592026,-73.99581036022211,1,100.0,1,0,1.0,0,0,0,1,187.00000000000003
1,2,3,0,1,0,1,0,2,46,0,33,40.76019061598925,-73.99298660917431,2,90.0,2,2,1.0,0,0,0,0,164.9999999999998
1,2,2,0,1,2,1,0,1,86,0,28,40.758332447110206,-73.99018581219643,2,80.0,0,1,0.92,0,0,0,0,229.00000000000048
1,1,1,0,1,0,1,0,1,55,0,40,40.767403987693854,-73.95559126618164,10,100.0,0,1,1.0,0,0,0,1,95.0
1,1,1,0,1,1,0,0,1,76,1,25,40.71197621514244,-73.96114384812387,7,77.0,0,0,0.8,0,0,0,0,79.99999999999997
1,2,3,0,1,2,1,0,1,39,1,33,40.78826916006996,-73.96901395809572,4,90.0,0,1,1.0,0,0,0,1,129.99999999999997
1,2,4,0,1,2,1,0,2,28,0,25,40.68633243102118,-73.93972348137343,20,96.0,2,3,1.0,0,0,0,0,103.0000000000001
1,2,1,0,1,2,1,0,1,48,0,25,40.760619974889984,-73.9861681845594,29,99.0,0,0,1.0,0,0,0,0,169.9999999999999
1,2,1,0,1,1,0,0,2,27,1,25,40.755629389452025,-73.99508470030932,0,96.0,2,1,0.93,0,1,1,0,249.9999999999999
1,2,4,1,1,0,1,0,1,46,1,34,40.71221685328875,-73.95312181691605,2,100.0,3,3,0.8,0,0,0,0,199.99999999999991
1,2,3,0,1,1,1,0,2,57,1,54,40.72949869708898,-73.98623218448874,1,96.0,2,1,1.0,0,0,1,1,230.00000000000026
1,1,1,0,1,1,0,0,2,92,0,25,40.69171849390993,-73.94028927792867,0,96.0,0,0,1.0,0,1,1,0,150.00000000000009
0,1,0,2,1,2,1,0,2,27,0,25,40.766804039399744,-73.92047633005106,5,100.0,0,0,1.0,0,0,0,0,45.000000000000014
1,2,1,0,1,2,1,0,2,66,1,37,40.73700026259905,-74.00643361473622,17,91.0,0,1,1.0,0,0,0,0,289.0000000000003
1,2,1,0,1,2,1,0,1,97,1,25,40.744937244938704,-73.98011307763831,142,96.0,1,0,1.0,0,0,0,0,169.9999999999999
1,2,2,0,1,2,1,0,1,87,1,25,40.738783891946895,-73.98171129118238,11,98.0,1,0,1.0,0,0,0,0,199.99999999999991
1,1,1,0,1,1,0,0,2,47,0,45,40.68905253421365,-73.94617228109269,2,100.0,0,0,1.0,0,0,0,1,39.99999999999998
0,1,3,1,1,2,1,0,2,25,0,25,40.71139935766104,-74.01353675632582,0,96.0,0,1,1.0,0,1,1,0,59.999999999999986
1,1,0,1,1,1,0,0,2,51,1,50,40.67621475641444,-73.95350784218417,1,100.0,0,0,1.0,0,0,0,1,50.00000000000004
1,2,1,0,1,1,1,0,1,38,1,28,40.69472410096053,-73.99493405158526,6,90.0,2,0,0.0,0,0,0,0,88.99999999999999
1,2,3,2,1,2,1,0,2,40,0,25,40.68252013749118,-73.93862545238751,36,98.0,2,1,1.0,0,0,0,0,159.00000000000014
1,2,3,0,1,2,1,0,1,52,1,25,40.86076145817295,-73.92780783755676,18,98.0,2,3,0.9,0,0,0,0,100.00000000000004
1,2,1,0,1,0,1,0,2,89,1,41,40.71974376712796,-73.94887512362551,8,95.0,0,0,1.0,0,0,0,1,199.99999999999991
1,1,1,0,1,1,0,0,1,72,1,25,40.75996775868053,-73.98781413521125,0,96.0,0,0,1.0,0,1,1,1,155.00000000000003
1,1,1,1,1,2,1,0,1,86,1,25,40.70479587690888,-73.93062709117766,82,96.0,0,0,1.0,0,0,0,0,64.99999999999999
1,2,3,0,1,1,0,0,1,50,1,50,40.78888408148064,-73.97722822558795,1,96.0,0,0,1.0,0,0,1,1,150.00000000000009
1,1,0,0,1,2,1,0,1,85,1,28,40.73463909314819,-73.95413330601322,11,96.0,0,0,1.0,0,0,0,0,70.00000000000003
0,1,1,0,1,1,0,0,1,56,1,25,40.73721966657613,-73.91733334177212,14,79.0,0,0,0.9,0,0,0,0,45.000000000000014
1,2,2,0,1,2,1,0,2,88,0,25,40.71334586227302,-73.94959919688708,0,96.0,2,1,1.0,0,1,1,0,199.99999999999991
1,1,0,0,1,1,0,0,2,47,1,25,40.688945925602,-73.85788993366563,0,96.0,0,0,1.0,0,1,1,1,50.00000000000004
1,2,1,0,1,0,0,0,2,91,1,69,40.75873237494043,-73.99324565587399,12,95.0,0,0,1.0,0,0,0,1,258.9999999999999
1,1,0,0,1,1,1,0,1,80,1,25,40.71914752875863,-73.84396936325928,15,96.0,0,0,1.0,0,0,0,0,64.99999999999999
1,2,1,0,1,1,0,0,1,103,1,25,40.7654818601762,-73.9901061128899,0,96.0,1,0,1.0,0,1,1,0,179.99999999999986
1,2,4,0,1,2,1,0,2,27,0,26,40.721780031126784,-73.98734316732461,7,89.0,2,2,1.0,0,0,0,0,236.0000000000001
0,1,1,0,1,2,1,0,1,60,1,25,40.68688638250243,-73.87282431785215,65,85.0,0,0,1.0,0,0,0,0,38.99999999999999
0,2,3,1,1,2,1,0,1,90,1,30,40.68813269765813,-73.92817115329787,7,94.0,2,1,1.0,0,0,0,0,189.00000000000037
1,2,3,0,1,0,1,0,2,25,1,24,40.69590081489611,-73.75159154653116,2,100.0,0,1,1.0,0,0,0,0,85.00000000000001
1,2,4,1,1,1,0,0,2,45,1,25,40.71996877203108,-73.98942843633147,0,96.0,0,0,1.0,0,1,1,1,149.0
2,2,3,0,1,2,1,0,1,33,0,28,40.66077006540336,-73.96004144739784,2,100.0,2,1,1.0,0,0,0,0,175.00000000000006
2,1,2,1,1,2,1,0,1,73,0,28,40.69058708530788,-73.95602200908216,14,99.0,0,1,1.0,0,0,0,0,98.99999999999999
1,2,3,0,1,2,1,0,1,99,1,35,40.76253712274448,-73.99974329713949,2,100.0,0,1,1.0,0,0,0,0,268.9999999999995
1,1,1,0,1,2,1,0,2,84,1,28,40.71379265406639,-73.94485127767942,6,97.0,0,0,0.9,0,0,0,0,85.00000000000001
1,2,3,0,1,0,1,0,1,59,1,40,40.76679406268226,-73.98598121442723,23,96.0,1,1,1.0,0,0,1,1,150.00000000000009
1,2,3,0,1,0,1,0,1,61,1,24,40.80119811680337,-73.97001244959523,5,100.0,0,1,1.0,0,0,0,0,175.00000000000006
1,2,2,0,1,2,0,0,1,36,1,26,40.77112905138225,-73.92592196564851,11,95.0,0,1,1.0,0,0,0,0,108.00000000000003
1,1,2,0,1,1,0,0,1,46,1,25,40.866151228167794,-73.92332306791401,0,96.0,0,1,1.0,0,1,1,1,50.00000000000004
1,1,0,0,1,1,1,0,1,62,0,26,40.6666047512376,-73.99296406179886,1,80.0,0,0,1.0,0,0,0,0,42.99999999999996
2,2,4,1,1,1,1,0,2,28,0,25,40.79155251104208,-73.97618767964205,6,93.0,2,2,1.0,0,0,0,0,285.00000000000057
1,2,1,0,1,1,0,0,2,45,1,25,40.77034563872827,-73.98638011979837,0,96.0,1,0,1.0,0,1,1,1,150.00000000000009
1,2,4,0,1,2,0,0,1,64,0,25,40.84625791937121,-73.90472645701985,37,85.0,3,2,1.0,0,0,0,0,160.00000000000023
1,2,1,0,1,2,1,0,2,49,1,25,40.74937847421639,-73.98070652728273,0,96.0,0,0,1.0,0,1,1,1,199.99999999999991
1,2,1,0,1,2,1,0,1,57,1,25,40.77981367915011,-73.98498922511234,2,100.0,0,0,1.0,0,0,0,0,249.9999999999999
1,1,4,0,1,2,1,0,1,63,1,25,40.7180472178909,-73.93972544539804,105,96.0,0,0,1.0,0,0,0,0,103.0000000000001
1,1,1,0,1,2,1,0,1,51,1,24,40.77981126447865,-73.94790152151354,5,65.0,0,0,0.9,0,0,0,0,55.000000000000014
1,1,1,0,1,2,1,0,1,74,0,25,40.68636599927285,-73.94720811002837,71,92.0,0,0,1.0,0,0,0,0,59.999999999999986
1,1,1,1,1,2,0,0,2,71,0,25,40.7135096429988,-73.94422785731065,20,93.0,0,0,0.86,0,0,0,0,39.99999999999998
1,1,0,0,1,2,1,0,2,71,1,25,40.71518313379048,-73.94520044109917,11,84.0,0,0,0.86,0,0,0,0,50.00000000000004
1,1,0,0,1,2,0,0,2,75,1,25,40.72890422580912,-74.00059297654042,0,96.0,0,0,0.8,0,1,1,0,70.00000000000003
1,1,0,0,1,0,1,0,1,63,1,39,40.710501576459606,-73.94693056022562,3,100.0,0,0,1.0,0,0,0,1,50.00000000000004
1,1,0,0,1,1,0,0,1,75,1,45,40.69431177374054,-73.97316298804877,1,100.0,0,0,1.0,0,0,0,1,59.999999999999986
1,1,1,0,1,1,1,0,1,77,0,41,40.74090353151759,-74.00294754564057,31,92.0,0,0,1.0,0,0,0,0,110.00000000000004
2,1,1,0,1,1,0,0,2,26,0,25,40.83530075833095,-73.85597229083422,6,100.0,0,0,1.0,0,0,0,0,45.000000000000014
1,1,1,2,0,2,1,0,1,77,1,53,40.82557339732453,-73.95514006198017,5,96.0,0,0,0.88,0,0,0,0,64.99999999999999
1,2,4,0,1,2,1,0,1,46,1,25,40.7098032572914,-74.01006380749156,118,93.0,3,3,1.0,0,0,0,0,195.0
1,2,1,0,1,2,1,0,1,133,1,25,40.75362072657247,-73.98377381114605,22,98.0,1,0,0.74,0,0,0,0,224.9999999999998
1,2,4,1,1,2,0,0,2,80,1,50,40.675412773713454,-73.97840000888199,8,98.0,2,3,1.0,0,0,0,1,224.9999999999998
1,2,3,0,1,1,1,0,1,60,1,25,40.69832876765993,-73.92659952287948,0,96.0,2,1,1.0,0,1,1,1,199.99999999999991
1,1,1,1,1,1,0,0,1,102,1,28,40.6992520815129,-73.99295054216483,1,100.0,0,0,1.0,0,0,0,1,79.99999999999997
0,1,1,0,1,2,1,0,2,83,1,25,40.73986321843226,-73.87804341586646,84,87.0,0,0,1.0,0,0,0,0,45.000000000000014
1,1,1,0,1,0,1,0,1,83,1,25,40.82378341602836,-73.9545126143915,16,91.0,0,1,0.86,0,0,0,0,69.00000000000001
1,2,2,0,1,2,0,0,1,92,0,25,40.772939128788,-73.95351130861653,32,90.0,1,1,1.0,0,0,0,0,189.00000000000037
1,2,2,0,1,2,1,0,1,64,1,30,40.69195362960148,-73.92067711841055,20,94.0,2,1,1.0,0,0,0,0,119.99999999999997
1,2,4,2,1,2,1,0,1,51,1,37,40.682578872779054,-73.99948359189935,3,87.0,3,3,1.0,0,0,0,1,264.99999999999994
1,1,1,0,1,1,1,0,2,28,1,25,40.75737593134486,-73.80872511864736,0,96.0,0,1,1.0,0,1,1,0,72.0
1,2,1,0,1,0,1,0,1,52,1,33,40.78443017040893,-73.97335652651849,21,96.0,0,0,0.5,0,0,0,0,164.9999999999998
0,1,1,2,1,0,1,0,1,67,0,25,40.68116036221268,-73.95725937135245,13,86.0,0,0,1.0,0,0,0,0,45.000000000000014
1,2,3,0,1,2,1,0,2,25,0,25,40.723176150106674,-74.00507108319174,0,96.0,2,1,1.0,0,1,1,0,199.99999999999991
2,1,2,0,1,1,0,0,1,35,1,25,40.718148850046894,-73.96140455287411,3,60.0,0,1,1.0,0,0,0,0,74.99999999999997
1,1,0,0,1,1,0,0,2,60,1,25,40.723303686436346,-73.99418348491896,0,96.0,0,0,1.0,0,1,1,1,79.99999999999997
1,2,3,0,1,1,1,0,1,53,1,41,40.68916714072317,-73.95316854160684,1,100.0,2,1,1.0,0,0,0,1,275.00000000000057
1,1,1,0,1,1,0,0,2,93,1,46,40.68023137445493,-73.94487211533942,2,100.0,0,0,1.0,0,0,0,1,70.00000000000003
1,2,4,0,1,1,1,0,1,83,1,25,40.71236404611143,-73.93789627890203,67,96.0,2,2,1.0,0,0,0,0,199.99999999999991
0,1,1,0,1,2,1,0,2,91,1,30,40.71511746368251,-73.9480880555283,21,81.0,0,0,0.2,0,0,0,0,98.99999999999999
1,1,1,0,1,1,0,0,2,58,1,25,40.70515689069551,-73.91609182084885,0,96.0,0,0,1.0,0,1,1,1,39.99999999999998
1,2,3,0,1,1,1,0,1,62,1,25,40.709734945201006,-73.9626038100468,0,96.0,2,1,1.0,0,1,1,1,230.00000000000026
1,1,0,0,1,1,0,0,1,40,1,26,40.663374288346574,-73.92576150303053,17,95.0,0,0,0.88,0,0,0,0,28.99999999999999
1,2,4,0,1,2,1,0,1,38,0,25,40.68202231347294,-73.92978956453138,29,96.0,2,2,1.0,0,0,0,0,188.0
1,2,3,0,1,2,1,0,2,51,1,25,40.731926937280186,-73.99930527320295,4,93.0,0,0,1.0,0,0,0,0,220.00000000000048
1,2,2,0,1,2,1,0,1,77,1,25,40.73693142925964,-73.9550701151354,9,94.0,0,0,0.6,0,0,0,0,94.0
